rhos_412,rhos_469,rhos_555,rhos_645,rhos_859,rhos_1240,rhos_2130,rhot_412,rhot_469,rhot_555,rhot_645,rhot_859,rhot_1240,rhot_2130,label
0.062860765,0.04557094,0.02108494,0.011878079,0.009501166,0.00833208,0.002930867,0.240927204,0.163045302,0.077914163,0.043648165,0.020240402,0.010340668,0.002573754,sargasso
0.067029372,0.050952852,0.027729386,0.018101022,0.018039048,0.010645501,0.003862896,0.243354023,0.166945353,0.083257057,0.049090337,0.028557446,0.01255329,0.003318914,sargasso
0.069455065,0.05244137,0.029319631,0.020304102,0.02041379,0.013129206,0.005309062,0.244869441,0.16803804,0.084539995,0.05102697,0.030872915,0.014932669,0.00447494,sargasso
0.069455065,0.05244137,0.029319631,0.020304102,0.02041379,0.013129206,0.005309062,0.244869441,0.16803804,0.084539995,0.05102697,0.030872915,0.014932669,0.00447494,sargasso
0.063955255,0.046699997,0.022317633,0.013970707,0.01210093,0.011416122,0.004515396,0.241201073,0.163600281,0.078773238,0.045411762,0.022749063,0.013290005,0.003840495,sargasso
0.063955255,0.046699997,0.022317633,0.013970707,0.01210093,0.011416122,0.004515396,0.241201073,0.163600281,0.078773238,0.045411762,0.022749063,0.013290005,0.003840495,sargasso
0.063300647,0.046728786,0.023905376,0.015004438,0.013593616,0.017493147,0.00642506,0.240486205,0.163416445,0.079972021,0.046266131,0.024185622,0.019109715,0.005367853,sargasso
0.061014675,0.045019127,0.021412659,0.012112878,0.009923917,0.006874661,0.002834513,0.239444166,0.162412971,0.078078002,0.043792941,0.0206299,0.008939738,0.002497543,sargasso
0.063536867,0.047343936,0.023659443,0.014198554,0.012296623,0.008457701,0.003999445,0.240993455,0.164124072,0.079889648,0.045620445,0.022941522,0.010455688,0.003429021,sargasso
0.062246755,0.047186725,0.025146518,0.015298489,0.013994317,0.010127408,0.004743367,0.239868566,0.16380164,0.081008077,0.046534471,0.024578672,0.012051693,0.004024337,sargasso
0.061812233,0.045791864,0.022861708,0.0131893,0.011388945,0.01029927,0.005395612,0.239521369,0.16269432,0.079114132,0.044657793,0.022030266,0.012215661,0.00454601,sargasso
0.061812233,0.045791864,0.022861708,0.0131893,0.011388945,0.01029927,0.005395612,0.239521369,0.16269432,0.079114132,0.044657793,0.022030266,0.012215661,0.00454601,sargasso
0.061812233,0.045791864,0.022861708,0.0131893,0.011388945,0.01029927,0.005395612,0.239521369,0.16269432,0.079114132,0.044657793,0.022030266,0.012215661,0.00454601,sargasso
0.058162402,0.043828376,0.021966081,0.012068456,0.010035933,0.008248794,0.003717141,0.236786619,0.160946131,0.078256324,0.043595247,0.020683685,0.010245405,0.003203741,sargasso
0.060410362,0.045707755,0.023015745,0.013036706,0.010896282,0.008248474,0.003437299,0.238170028,0.162325859,0.079090677,0.044436943,0.021518994,0.010244087,0.002979841,sargasso
0.060960911,0.045795992,0.02308901,0.013483774,0.011586468,0.009318074,0.004415022,0.238465041,0.162350699,0.079130515,0.044821236,0.022189369,0.011268496,0.003762048,sargasso
0.059529196,0.045311704,0.023434417,0.013815134,0.011932204,0.009958896,0.005298858,0.237441078,0.161920965,0.079385169,0.04509842,0.02252166,0.011881617,0.004469188,sargasso
0.060960911,0.045795992,0.02308901,0.013483774,0.011586468,0.009318074,0.004415022,0.238465041,0.162350699,0.079130515,0.044821236,0.022189369,0.011268496,0.003762048,sargasso
0.059529196,0.045311704,0.023434417,0.013815134,0.011932204,0.009958896,0.005298858,0.237441078,0.161920965,0.079385169,0.04509842,0.02252166,0.011881617,0.004469188,sargasso
0.06110438,0.046873849,0.024633702,0.014881553,0.013169887,0.011240656,0.006415123,0.238379315,0.163054258,0.080340259,0.046025839,0.023725137,0.013109067,0.005362337,sargasso
0.067851312,0.050936494,0.02839987,0.01816136,0.015937122,0.012987351,0.007341987,0.242894024,0.166222617,0.083463036,0.048944175,0.026432669,0.01478487,0.006105538,sargasso
0,0,0,0,0,0.744433343,0.192851931,0,0.993803442,0.935406566,0.969873011,0,0.712872684,0.150371224,sargasso
0.111536093,0.130816534,0.131816357,0.065658137,0.063126609,0.050929029,0.047903057,0.219919339,0.193558961,0.153514504,0.081885062,0.069264166,0.050877843,0.040273897,sargasso
0.097075507,0.115509078,0.121524125,0.068735316,0.061693899,0.087243825,0.085397832,0.210152775,0.181570023,0.14490509,0.084720328,0.067877874,0.086021744,0.071669385,sargasso
0.072008334,0.093485914,0.108013734,0.044436231,0.030770203,0.035147823,0.029966302,0.192574382,0.163965732,0.133441329,0.062780015,0.037555106,0.035609186,0.025253875,sargasso
0.116994053,0.144713312,0.142104313,0.061476801,0.056048252,0.040432956,0.040055767,0.224121019,0.204893336,0.16235207,0.078177057,0.062345318,0.040724501,0.033700641,sargasso
0.152375698,0.186628267,0.158661187,0.069241576,0.067352451,0.066975243,0.059401523,0.248985156,0.238409907,0.176415861,0.085207947,0.073436677,0.066408746,0.049893536,sargasso
0.068050519,0.071702503,0.051004395,0.028800439,0.027512584,0.015953399,0.012977989,0.190113753,0.146786481,0.085234419,0.048720166,0.034378849,0.017038286,0.011025991,sargasso
0.052019063,0.05318708,0.035937086,0.018384226,0.016278999,0.015491375,0.011213983,0.178805903,0.131951869,0.072438873,0.039301887,0.023358757,0.01658996,0.009549744,sargasso
0.056358211,0.058586061,0.036886457,0.019022347,0.01703755,0.017377611,0.012004078,0.181498557,0.136037335,0.073137753,0.039818998,0.024082672,0.01841064,0.010210868,sargasso
0.056631844,0.058241226,0.03756107,0.020655733,0.018865336,0.016403314,0.01230816,0.182159394,0.136065558,0.07385543,0.041372545,0.025900621,0.01747356,0.010466281,sargasso
0.083162084,0.094660543,0.069709495,0.040250182,0.038927451,0.026290506,0.021154592,0.200533509,0.165006071,0.101039596,0.059027866,0.045560811,0.02703806,0.017871512,sargasso
0.083679751,0.094425194,0.07616508,0.052308928,0.055971034,0.040988427,0.033428058,0.200655848,0.164663255,0.106435612,0.069870487,0.062257469,0.041256148,0.028145183,sargasso
0.142162055,0.154363647,0.169093221,0.144506767,0.158049449,0.152147815,0.128884554,0.240869433,0.212047905,0.184978396,0.152979732,0.162304908,0.148801848,0.108055577,sargasso
0.046279453,0.054252282,0.063178137,0.035906803,0.0250983,0.018255442,0.012053541,0.173196882,0.131764621,0.095044322,0.05484568,0.031910934,0.019242618,0.010252534,sargasso
0.033803467,0.03598924,0.030133534,0.018554503,0.016199434,0.021638609,0.017099515,0.164334834,0.11709971,0.066988371,0.039155737,0.023178009,0.022514297,0.014476689,sargasso
0.046423595,0.055413835,0.065597624,0.037609383,0.028914303,0.025315197,0.016791621,0.17313081,0.132584199,0.097045325,0.056354981,0.035643216,0.02607131,0.014219489,sargasso
0.040447325,0.049093857,0.049670506,0.023886431,0.017962616,0.018211449,0.010250307,0.168711275,0.127385482,0.083469398,0.043923568,0.024891166,0.019195037,0.00874263,sargasso
0.05465411,0.065363787,0.055764534,0.037178554,0.037462063,0.051758088,0.030179959,0.176324517,0.13887468,0.087933682,0.055534605,0.043878555,0.051627506,0.025441796,sargasso
0.051473226,0.045324948,0.030624537,0.024255788,0.026912274,0.027413104,0.016950984,0.171252772,0.121000364,0.065708481,0.043366846,0.033367112,0.028036242,0.014365101,sargasso
0.054036077,0.062380545,0.067387983,0.050441302,0.073817417,0.067653127,0.029952191,0.171423167,0.13360092,0.096442364,0.066760458,0.079276338,0.06695617,0.025269106,sargasso
0.181228593,0.17712146,0.172827125,0.168469906,0.189196736,0.185467675,0.075634167,0.256111175,0.222427711,0.184708834,0.172794297,0.192198277,0.180850893,0.06355153,sargasso
0.228322774,0.222492605,0.216730759,0.200416043,0.220118716,0.18216902,0.072429933,0.28938964,0.258870691,0.222095296,0.201716423,0.222533509,0.177658692,0.060864743,sargasso
0.466550946,0.447338641,0.428566277,0.396719724,0.414298773,0.319373339,0.103441939,0.457870424,0.439559489,0.402528197,0.379470199,0.41304028,0.310394168,0.086862899,sargasso
0.413899124,0.398159832,0.382898182,0.358472586,0.380857259,0.308661491,0.100963138,0.420546353,0.399982691,0.363603622,0.344823152,0.380226582,0.300030589,0.08478535,sargasso
0.521435499,0.49994877,0.478759706,0.458008558,0.473520309,0.41972962,0.121073693,0.496574193,0.481766105,0.445248455,0.434950739,0.471135437,0.407481015,0.101644799,sargasso
0.570817769,0.545062602,0.517932951,0.501151681,0.511375904,0.456008196,0.127383143,0.531419516,0.51796937,0.478591472,0.474004984,0.508270442,0.442575634,0.106933251,sargasso
0.484985948,0.466539741,0.447102338,0.42296204,0.4446325,0.395452917,0.112942681,0.470669061,0.454836607,0.418246627,0.403195411,0.442786962,0.383993655,0.094828956,sargasso
0.546547771,0.520157456,0.495925218,0.479487389,0.492586076,0.43603006,0.118424594,0.514560759,0.49815166,0.459944993,0.454443127,0.48985368,0.423253328,0.099425852,sargasso
0.602652609,0.573429763,0.546078622,0.527533233,0.533638179,0.455329627,0.124276489,0.554204345,0.540939748,0.502653897,0.497943789,0.530127108,0.441922784,0.104330897,sargasso
0.704343736,0.667883575,0.634727418,0.613337278,0.612612069,0.51115191,0.13487713,0.626047015,0.616795599,0.578143716,0.575631559,0.607602894,0.495927036,0.113219991,sargasso
0.75808537,0.714808702,0.675978184,0.664453149,0.65961206,0.609411061,0.142642573,0.663777471,0.654327512,0.613201976,0.621877611,0.653698325,0.590979576,0.1197294,sargasso
0.659036875,0.622274578,0.588490188,0.569878519,0.57799387,0.519713402,0.130504891,0.593566775,0.579862297,0.538633287,0.536211193,0.573615074,0.504201949,0.109554544,sargasso
0.634170771,0.599375308,0.563573182,0.545463681,0.545812428,0.474943042,0.142994031,0.576379955,0.561717033,0.517534018,0.514171839,0.542064905,0.460892588,0.120024011,sargasso
0.714760065,0.678156912,0.640945137,0.620738328,0.616852999,0.53932023,0.151595294,0.633289516,0.624973774,0.583416879,0.582324386,0.61175704,0.523171961,0.127235949,sargasso
0.702645957,0.666837752,0.629257321,0.616131723,0.612486303,0.546864808,0.15038307,0.624681592,0.61585176,0.573450744,0.578148305,0.60747087,0.530470014,0.126219958,sargasso
0.656966269,0.620205224,0.586877346,0.564781308,0.565939128,0.515712738,0.150085717,0.592297792,0.578325689,0.537327111,0.531633973,0.561799526,0.500330567,0.125969604,sargasso
0.56369698,0.530596673,0.50150919,0.488764316,0.491417527,0.48385331,0.154760584,0.526246369,0.50625664,0.464583397,0.462783635,0.488682538,0.469507992,0.129889086,sargasso
0.399077713,0.371870637,0.348712683,0.34204042,0.347619265,0.370272845,0.132025242,0.409696668,0.378618091,0.33438918,0.329895973,0.347596943,0.359625727,0.110827722,sargasso
0.269943058,0.250633776,0.23414883,0.231143281,0.240302607,0.292525083,0.111364156,0.318228543,0.281098604,0.236759245,0.229449749,0.242302224,0.284410536,0.093508042,sargasso
0.11315906,0.105735332,0.094692618,0.091532283,0.099170506,0.107461616,0.050450392,0.207136735,0.164520368,0.117903173,0.102988571,0.103827357,0.105373293,0.042440303,sargasso
0.125553623,0.119948991,0.111391254,0.102971159,0.117263228,0.116840646,0.051552564,0.215828076,0.175895616,0.132105663,0.113334633,0.121573873,0.1144462,0.043364968,sargasso
0.079768889,0.077697702,0.070644498,0.069310337,0.078705303,0.079644464,0.036329895,0.183370665,0.141892135,0.097372703,0.082840331,0.083740883,0.078460544,0.030602155,sargasso
0.05208803,0.052815393,0.048244111,0.047024664,0.052272875,0.045328993,0.023875715,0.163729027,0.121854596,0.078271888,0.062648468,0.057804536,0.045262046,0.020160804,sargasso
0.026507489,0.030258905,0.028951118,0.027647825,0.030637015,0.032403681,0.01739512,0.145571351,0.103685588,0.061817814,0.045090616,0.036574155,0.032756981,0.014727397,sargasso
0.01251411,0.019954236,0.021671243,0.021085644,0.024314009,0.023938352,0.014491647,0.136025459,0.095630579,0.055726416,0.039208911,0.030391119,0.024571968,0.01229386,sargasso
0.015251921,0.021295721,0.022275014,0.021994581,0.024873341,0.022514597,0.012529565,0.137864813,0.096645743,0.056210611,0.040015511,0.030934319,0.023193298,0.0106487,sargasso
0.023978215,0.027950332,0.027648523,0.025962148,0.028776651,0.026456887,0.013808434,0.143987194,0.101961464,0.06077246,0.043599743,0.034760911,0.027006436,0.011720718,sargasso
0.046956934,0.048367146,0.046790436,0.041216612,0.045423299,0.04034977,0.020284794,0.160202101,0.118344985,0.077067003,0.057407081,0.051090468,0.04044608,0.017150316,sargasso
0.130637586,0.128847718,0.122890651,0.112579852,0.12115024,0.083003029,0.038435448,0.219304413,0.182971433,0.141869202,0.12201871,0.125380844,0.081708297,0.032367542,sargasso
0.257138431,0.245544344,0.233150512,0.217763782,0.227384314,0.170022964,0.071716569,0.308805913,0.276775032,0.235805362,0.21727705,0.229607716,0.165892586,0.060269367,sargasso
0.211295798,0.204513654,0.197097078,0.181667671,0.193484783,0.165860683,0.067361332,0.276276022,0.243732423,0.205061153,0.184571415,0.196343377,0.161865443,0.056618899,sargasso
0.340895623,0.32541436,0.309247613,0.286040932,0.296919703,0.241225317,0.089762479,0.367980897,0.340922654,0.300612599,0.279098034,0.297824353,0.234774441,0.075399943,sargasso
0.478567392,0.45428136,0.429727048,0.408745587,0.412629664,0.344228476,0.114387803,0.465395033,0.444515496,0.403259188,0.390226811,0.411348552,0.334420979,0.096044734,sargasso
0.48482582,0.461058915,0.436603934,0.418460071,0.423494339,0.35336718,0.113563545,0.469753653,0.449918389,0.409097224,0.399013668,0.422003776,0.343262106,0.095355272,sargasso
0.520759583,0.495210379,0.467984915,0.456080973,0.456695437,0.401812315,0.12475168,0.495074481,0.477305114,0.435803413,0.433069825,0.454572231,0.390128076,0.104736052,sargasso
0.484227598,0.481284678,0.473416567,0.469878137,0.476531446,0.41546163,0.109821014,0.512900472,0.496409714,0.455658287,0.4542799,0.477236986,0.415811837,0.109937161,sargasso
0.519845247,0.49399209,0.46876806,0.45448634,0.451643884,0.405010283,0.129336044,0.494783044,0.476554304,0.436583042,0.43168819,0.449636757,0.393226147,0.108580343,sargasso
0.531227291,0.505695164,0.478775531,0.466320425,0.461204708,0.414782405,0.134626329,0.50273174,0.485895008,0.44508031,0.442390949,0.459011108,0.402679622,0.113017872,sargasso
0.567206204,0.539976358,0.51197201,0.499598026,0.49365586,0.45034191,0.140628964,0.528119802,0.513408005,0.473342478,0.472517908,0.490845412,0.437080592,0.118051216,sargasso
0.565960109,0.537078321,0.50954622,0.491402566,0.485875368,0.420946449,0.131842926,0.527196169,0.511051059,0.471264571,0.465089351,0.483209431,0.408641696,0.110684991,sargasso
0.635366201,0.601212621,0.571477592,0.546044648,0.535540044,0.462997228,0.137633815,0.57629478,0.562599361,0.524027586,0.514575303,0.531935096,0.44932127,0.115539283,sargasso
0.628679752,0.594674289,0.565212846,0.544288337,0.534697354,0.462010622,0.135870799,0.571485937,0.557293415,0.518667698,0.51297313,0.531104028,0.448367357,0.114062935,sargasso
0.688817203,0.652970016,0.618510902,0.596062839,0.58075434,0.498358071,0.143345878,0.614026546,0.604149342,0.564077079,0.559864104,0.576290309,0.483530194,0.120330602,sargasso
0.71982646,0.681339502,0.647314131,0.627938807,0.607038915,0.536463439,0.153945014,0.635937035,0.626934886,0.588609099,0.588729203,0.60207665,0.520392656,0.129216239,sargasso
0.757760346,0.717315257,0.682562947,0.663159907,0.6396299,0.554068744,0.151820302,0.66265893,0.655778527,0.618609011,0.620611608,0.634045422,0.537426293,0.127438799,sargasso
0.746307135,0.705994844,0.669244647,0.64999038,0.628245175,0.561494946,0.156374618,0.654504955,0.646646202,0.607245922,0.608675539,0.62287277,0.544608712,0.131256238,sargasso
0.585139513,0.554657638,0.526455522,0.509438038,0.498253882,0.486429483,0.150571764,0.540298283,0.524881899,0.485536873,0.481351554,0.495327115,0.47198531,0.126389846,sargasso
0.469284445,0.44214946,0.416380137,0.405494958,0.398223162,0.392680734,0.140897602,0.458218068,0.434371173,0.391717672,0.387194157,0.397179723,0.381288916,0.118278652,sargasso
0.354856402,0.335975707,0.314627886,0.303153366,0.299402773,0.269179881,0.124418974,0.377525657,0.349196911,0.3051081,0.294552028,0.300242126,0.261814684,0.104462914,sargasso
0.379341066,0.360610098,0.340878785,0.328722417,0.325963616,0.29039818,0.131675795,0.394786865,0.368959576,0.327456802,0.317700148,0.326297909,0.282341838,0.110549122,sargasso
0.331526846,0.312249869,0.290920734,0.277413458,0.274747252,0.235695958,0.107391462,0.36087209,0.330029488,0.284864217,0.271214932,0.276043922,0.229419887,0.090186685,sargasso
0.341890037,0.320250064,0.296055645,0.284706503,0.2797544,0.229060858,0.102956273,0.368164331,0.336433858,0.289227188,0.27781418,0.280954152,0.223000139,0.086468183,sargasso
0.265894085,0.270085961,0.27501902,0.232238635,0.226811156,0.203126386,0.147259086,0.314048439,0.295896709,0.271210432,0.23023887,0.228991777,0.197906852,0.123616509,sargasso
0.098368518,0.082543291,0.057327662,0.051799048,0.047788788,0.05339957,0.046441682,0.215415999,0.158103913,0.091868982,0.070176125,0.054493718,0.053270184,0.038892567,sargasso
0.102851264,0.124959439,0.107498579,0.046917818,0.04435917,0.039246384,0.030132279,0.186224416,0.170963988,0.12360511,0.060345866,0.04947716,0.039150581,0.024934761,nosargasso
0.109421939,0.123377509,0.133028358,0.086838335,0.101064555,0.052614357,0.032538585,0.187371403,0.167854235,0.143897057,0.094964407,0.104710534,0.053644188,0.032669898,nosargasso
0.095098756,0.102646165,0.122800104,0.0894714,0.099973664,0.100808196,0.059550859,0.176809236,0.150783494,0.135162249,0.09733431,0.103638686,0.101651236,0.059668966,nosargasso
0.105767861,0.117488593,0.132185295,0.092002086,0.118271984,0.058796529,0.036331572,0.184632614,0.162971631,0.143174782,0.099612974,0.121610932,0.059800763,0.036460899,nosargasso
0.102375694,0.113782346,0.100989088,0.07557071,0.075706109,0.062684014,0.04892619,0.185817361,0.162156478,0.118161537,0.085907191,0.080155328,0.061750818,0.04041151,nosargasso
0.088416576,0.08423207,0.063545734,0.05516148,0.05268098,0.051292494,0.046174277,0.17625536,0.13895604,0.086944021,0.06767422,0.057610892,0.050766144,0.038152397,nosargasso
0.088416576,0.08423207,0.063545734,0.05516148,0.05268098,0.051292494,0.046174277,0.17625536,0.13895604,0.086944021,0.06767422,0.057610892,0.050766144,0.038152397,nosargasso
0.080672182,0.075959943,0.054623615,0.045587204,0.042738974,0.038666185,0.031518523,0.17110686,0.132553875,0.079546273,0.059147168,0.047886617,0.038590439,0.026078604,nosargasso
0.082848713,0.080389366,0.058761541,0.048704036,0.046532318,0.04154906,0.033224974,0.172622025,0.136050284,0.083005272,0.06193668,0.051603135,0.041369688,0.027478294,nosargasso
0.079462901,0.075069442,0.05681837,0.047944494,0.045558289,0.041547138,0.033378292,0.170315072,0.131879523,0.081384502,0.061257485,0.050649282,0.041367643,0.027604284,nosargasso
0.079203822,0.073196501,0.05832139,0.049767554,0.047553055,0.043887407,0.035084844,0.170159429,0.1304304,0.082643002,0.062888965,0.052604329,0.043622907,0.029002329,nosargasso
0.079317875,0.076355584,0.061449282,0.049676485,0.048154823,0.045070346,0.035712566,0.170291096,0.132947013,0.085264705,0.062818751,0.053199142,0.044761129,0.029505879,nosargasso
0.08150211,0.073247723,0.056922447,0.048206013,0.045975894,0.042268056,0.032742493,0.172041878,0.130721062,0.081592038,0.061564744,0.051091615,0.042058371,0.027037768,nosargasso
0.08150211,0.073247723,0.056922447,0.048206013,0.045975894,0.042268056,0.032742493,0.172041878,0.130721062,0.081592038,0.061564744,0.051091615,0.042058371,0.027037768,nosargasso
0.07707902,0.072625265,0.05770199,0.047533941,0.04628877,0.042804554,0.031662144,0.169110805,0.13028264,0.082262784,0.060978774,0.051403403,0.042575166,0.026144564,nosargasso
0.083562866,0.075161062,0.058322094,0.049392741,0.048014916,0.047952387,0.038867019,0.173538432,0.13229683,0.082793981,0.062646128,0.053097274,0.047536477,0.03205736,nosargasso
0.098940097,0.086712457,0.066721626,0.058578797,0.057695292,0.051460639,0.04069959,0.184639439,0.14186272,0.090026006,0.070983328,0.062636018,0.050910175,0.033478256,nosargasso
0.076389171,0.067699201,0.052830484,0.045432124,0.044781238,0.041001998,0.030441901,0.170390353,0.127767086,0.078830406,0.059473183,0.050083634,0.040829621,0.024993751,nosargasso
0.075278245,0.068173721,0.052890174,0.045811303,0.046243712,0.042182758,0.030363666,0.170420408,0.12872088,0.0791559,0.059973855,0.05158158,0.041964106,0.024873137,nosargasso
0.083422959,0.072617635,0.055221215,0.048579387,0.048738301,0.044867739,0.033586208,0.178674862,0.134397864,0.082192205,0.063103408,0.054301206,0.044538762,0.027258189,nosargasso
0.082902737,0.072272412,0.054413401,0.047834955,0.047391597,0.043287657,0.032528184,0.178322062,0.134125963,0.081527561,0.062444385,0.05298496,0.043021284,0.026405238,nosargasso
0.082046717,0.071643673,0.055134881,0.048154552,0.050241563,0.046009529,0.032810356,0.177870125,0.133729041,0.082160018,0.062751137,0.055779375,0.04563516,0.026623784,nosargasso
0.082046717,0.071643673,0.055134881,0.048154552,0.050241563,0.046009529,0.032810356,0.177870125,0.133729041,0.082160018,0.062751137,0.055779375,0.04563516,0.026623784,nosargasso
0.082766086,0.072086841,0.05529746,0.048091248,0.049276773,0.045076996,0.032966211,0.178334743,0.134064972,0.082292438,0.062695123,0.054836869,0.044739675,0.026749963,nosargasso
0.085357703,0.075198509,0.058233175,0.051869616,0.052927904,0.046975013,0.035738964,0.180034935,0.136450574,0.084699534,0.066034682,0.058404468,0.046563081,0.028988399,nosargasso
0.081230715,0.073457979,0.060520679,0.05230955,0.058175113,0.055182457,0.039265625,0.177426755,0.135193944,0.0866106,0.066445015,0.063539766,0.054445218,0.031824574,nosargasso
0.081230715,0.073457979,0.060520679,0.05230955,0.058175113,0.055182457,0.039265625,0.177426755,0.135193944,0.0866106,0.066445015,0.063539766,0.054445218,0.031824574,nosargasso
0.081976861,0.072661512,0.057371784,0.049605645,0.053351987,0.050126631,0.034886923,0.177908406,0.134579688,0.084029779,0.06405618,0.058827825,0.049589567,0.028292017,nosargasso
0.08221478,0.07170932,0.055068769,0.048596572,0.051042639,0.049839534,0.036840893,0.178057462,0.133846655,0.082142293,0.063164786,0.056571808,0.049314067,0.029869052,nosargasso
0.08221478,0.07170932,0.055068769,0.048596572,0.051042639,0.049839534,0.036840893,0.178057462,0.133846655,0.082142293,0.063164786,0.056571808,0.049314067,0.029869052,nosargasso
0.081323169,0.071027078,0.053618025,0.047006201,0.04767612,0.043346796,0.032499202,0.177502871,0.133345708,0.080965646,0.061767001,0.05328545,0.043079093,0.026366908,nosargasso
0.077547573,0.070006147,0.056251328,0.048086233,0.054939937,0.048506465,0.032741997,0.175135374,0.132645383,0.083161078,0.062743321,0.060390729,0.048033729,0.026553873,nosargasso
0.080286868,0.071516901,0.056221224,0.049095415,0.053624559,0.047143832,0.033054285,0.17692484,0.133799195,0.083135776,0.063634783,0.059105814,0.046725281,0.026806168,nosargasso
0.082011312,0.0723712,0.056319736,0.049177866,0.05236768,0.04757382,0.034304857,0.178047687,0.134449556,0.083215572,0.063707516,0.057878017,0.047138486,0.027815342,nosargasso
0.086167477,0.077151947,0.060334802,0.054311994,0.057482395,0.049222764,0.037080098,0.18076621,0.138108179,0.08650364,0.068242498,0.062874883,0.048722386,0.030054444,nosargasso
0.086167477,0.077151947,0.060334802,0.054311994,0.057482395,0.049222764,0.037080098,0.18076621,0.138108179,0.08650364,0.068242498,0.062874883,0.048722386,0.030054444,nosargasso
0.083463833,0.073850691,0.056332074,0.049002327,0.050873984,0.047714517,0.035865951,0.17899169,0.135579839,0.083226345,0.063553602,0.056419384,0.047274191,0.029075565,nosargasso
0.088019811,0.077948451,0.06091319,0.054734595,0.056163818,0.054059725,0.043566588,0.181972772,0.138715416,0.08697816,0.068616986,0.061587341,0.053368535,0.035288025,nosargasso
0.082391687,0.071794018,0.054101706,0.04712246,0.04739577,0.043304492,0.032385748,0.178274006,0.13399753,0.081398189,0.061893176,0.053021654,0.043039143,0.026268924,nosargasso
0.082391687,0.071794018,0.054101706,0.04712246,0.04739577,0.043304492,0.032385748,0.178274006,0.13399753,0.081398189,0.061893176,0.053021654,0.043039143,0.026268924,nosargasso
0.083892405,0.072566986,0.054747049,0.047763515,0.048223462,0.044588812,0.034268644,0.179397717,0.134695783,0.081979409,0.062490758,0.053842779,0.044273008,0.027779063,nosargasso
0.083892405,0.072566986,0.054747049,0.047763515,0.048223462,0.044588812,0.034268644,0.179397717,0.134695783,0.081979409,0.062490758,0.053842779,0.044273008,0.027779063,nosargasso
0.083892405,0.072566986,0.054747049,0.047763515,0.048223462,0.044588812,0.034268644,0.179397717,0.134695783,0.081979409,0.062490758,0.053842779,0.044273008,0.027779063,nosargasso
0.085947849,0.07462246,0.056938607,0.049618989,0.049684498,0.044086702,0.034698233,0.180738091,0.136266455,0.083773486,0.064129502,0.055270214,0.043791026,0.028125908,nosargasso
0.081217907,0.071949668,0.056672998,0.048520025,0.05130402,0.046554688,0.033649087,0.177744389,0.13430129,0.083594903,0.063182116,0.056861687,0.046160597,0.027271088,nosargasso
0.088098556,0.078310169,0.061973289,0.054832373,0.057118818,0.05056908,0.040296633,0.182245046,0.139166623,0.087933488,0.068756051,0.062542148,0.050015919,0.032630719,nosargasso
0.088098556,0.078310169,0.061973289,0.054832373,0.057118818,0.05056908,0.040296633,0.182245046,0.139166623,0.087933488,0.068756051,0.062542148,0.050015919,0.032630719,nosargasso
0.084663391,0.073633417,0.056000661,0.048109666,0.048907623,0.045873135,0.034078248,0.179987073,0.135583177,0.08304321,0.062819839,0.054520994,0.045506567,0.027617883,nosargasso
0.086392201,0.07548473,0.057822362,0.050951809,0.051186703,0.048131093,0.037127934,0.181112587,0.13699697,0.084534012,0.065329559,0.056747504,0.047675181,0.03007701,nosargasso
0.086392201,0.07548473,0.057822362,0.050951809,0.051186703,0.048131093,0.037127934,0.181112587,0.13699697,0.084534012,0.065329559,0.056747504,0.047675181,0.03007701,nosargasso
0.085630156,0.074623235,0.05694693,0.049700949,0.049372118,0.047340088,0.037321173,0.180612147,0.1363381,0.083818704,0.064226188,0.054975383,0.046915893,0.030233365,nosargasso
0.08284308,0.072975777,0.055421293,0.048422489,0.04929658,0.046583358,0.036118094,0.178926438,0.135182247,0.082620643,0.063127346,0.054913629,0.046189141,0.029253582,nosargasso
0.088306606,0.078399412,0.061410606,0.054151285,0.054527402,0.046511393,0.037368033,0.18248716,0.139321536,0.087518446,0.068183005,0.060022544,0.046120301,0.030262325,nosargasso
0.098600231,0.089307137,0.073043734,0.06437438,0.064866997,0.052458491,0.044561755,0.189226374,0.147668853,0.097041205,0.077209905,0.070123218,0.051831517,0.036061075,nosargasso
0.098600231,0.089307137,0.073043734,0.06437438,0.064866997,0.052458491,0.044561755,0.189226374,0.147668853,0.097041205,0.077209905,0.070123218,0.051831517,0.036061075,nosargasso
0.098600231,0.089307137,0.073043734,0.06437438,0.064866997,0.052458491,0.044561755,0.189226374,0.147668853,0.097041205,0.077209905,0.070123218,0.051831517,0.036061075,nosargasso
0.109846182,0.101147868,0.085460894,0.079357177,0.07973814,0.071704365,0.065562204,0.196583763,0.156726614,0.107203849,0.09043806,0.084650189,0.070313275,0.052988347,nosargasso
0.095527753,0.086639248,0.07136099,0.062280204,0.062689148,0.066647358,0.055996142,0.187311605,0.145704404,0.09570013,0.07538303,0.068005487,0.065454975,0.04526164,nosargasso
0.088893682,0.080007605,0.063804813,0.057262711,0.056524564,0.059120733,0.050714295,0.182963222,0.140628517,0.089516938,0.070954137,0.061984025,0.05822809,0.041006539,nosargasso
0.088893682,0.080007605,0.063804813,0.057262711,0.056524564,0.059120733,0.050714295,0.182963222,0.140628517,0.089516938,0.070954137,0.061984025,0.05822809,0.041006539,nosargasso
